amount,payment_method,bank,gateway,bank_status,gateway_status,auth_status,capture_status,merchant_order_status,merchant_fulfillment_status,webhook_status,webhook_http_code,webhook_attempt_count,settlement_status,refund_status,bank_reversal_status,bank_latency_ms,gateway_latency_ms,transaction_age_seconds,time_of_day_hour,retry_count,amount_deviation_score,historical_merchant_failure_rate,is_amount_matched,is_duplicate_candidate,target_incident_class
1831.02,UPI,AXIS,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,494,713,179574,23,3,-0.3461,0.0132,1,1,DUPLICATE_PAYMENT
1613.08,UPI,KOTAK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,348127,350412,194324,8,0,-0.151,0.0554,1,0,ORDER_PAYMENT_CONFLICT
1203.81,EMI,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,711,991,12132,9,0,0.0944,0.0434,1,0,NORMAL
203.19,UPI,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,298945,300965,189642,3,0,-0.5162,0.046,1,0,ORDER_PAYMENT_CONFLICT
1239.46,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,351,504,253480,17,0,0.1268,0.0519,1,0,NORMAL
8976.53,UPI,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,271,457,42470,20,0,-0.2819,0.0707,1,0,NORMAL
3100.96,NET_BANKING,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,677,972,245090,3,2,-0.354,0.0621,1,1,DUPLICATE_PAYMENT
915.89,CREDIT_CARD,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,TIMED_OUT,504,4,ON_HOLD,NONE,NONE,384,536,125041,21,0,0.9081,0.0395,1,0,MISSING_WEBHOOK
847.66,UPI,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,264784,266864,248101,0,0,-0.5539,0.0552,1,0,ORDER_PAYMENT_CONFLICT
6816.66,CREDIT_CARD,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,RETRYING,200,1,SETTLED,NONE,NONE,40633,43386,141570,9,0,-0.4547,0.0717,1,0,DELAYED_CONFIRMATION
5802.62,CREDIT_CARD,PNB,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,182,275,101053,16,0,0.2089,0.0633,1,0,NORMAL
427.19,NET_BANKING,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,542,638,178814,2,0,-0.6116,0.053,1,0,NORMAL
15193.02,CREDIT_CARD,ICICI,RAZORPAY,SUCCESS,FAILED,FAILED,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NOT_INITIATED,383,58046,114181,15,0,2.1652,0.0588,1,0,BANK_DEBIT_GATEWAY_FAILURE
1478.85,NET_BANKING,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,UNFULFILLED,FAILED,404,5,ON_HOLD,NONE,NONE,691,823,204134,9,0,2.5211,0.0343,1,0,MISSING_WEBHOOK
776.7,UPI,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,DROPPED,0,2,ON_HOLD,NONE,NONE,661,754,72957,5,0,-0.2939,0.0532,1,0,MISSING_WEBHOOK
340.84,EMI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,404,5,ON_HOLD,NONE,NONE,220,470,71878,18,0,-0.2899,0.0323,1,0,MISSING_WEBHOOK
1845.09,UPI,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,186,300,91836,0,0,1.8386,0.0233,1,0,NORMAL
845.4,UPI,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,546,830,147171,11,0,1.0656,0.0322,1,0,SETTLEMENT_MISMATCH
445.48,CREDIT_CARD,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,260746,262306,119494,9,0,-0.595,0.0521,1,0,ORDER_PAYMENT_CONFLICT
1012.28,UPI,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,AWAITING_ACK,220,476,113631,0,3,-0.0797,0.0537,1,1,DUPLICATE_PAYMENT
1340.69,DEBIT_CARD,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,UNFULFILLED,FAILED,502,3,ON_HOLD,NONE,NONE,593,763,48046,13,0,1.0626,0.0295,1,0,MISSING_WEBHOOK
4630.3,UPI,YES_BANK,PAYU,PENDING,PENDING,NONE,AUTO_REFUNDED,FAILED,CANCELLED,FAILED,500,1,FAILED,FAILED,REJECTED_BY_BANK,94573,32959,146853,11,1,0.3229,0.039,1,0,UNRESOLVED
177.19,CREDIT_CARD,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,297096,298419,46185,16,0,-0.5781,0.0437,1,0,ORDER_PAYMENT_CONFLICT
2667.07,UPI,PNB,CASHFREE,DEBITED,FAILED,TIMEOUT,FAILED,PAID,DELIVERED,RETRYING,404,1,ON_HOLD,FAILED,REJECTED_BY_BANK,2227,56667,113468,23,3,-0.0475,0.0247,1,0,UNRESOLVED
105.05,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,97850,101763,101339,9,0,-0.7811,0.0387,1,0,DELAYED_CONFIRMATION
686.79,CREDIT_CARD,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,519,618,80357,13,0,0.0566,0.0297,1,0,NORMAL
12208.64,UPI,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,2,SETTLED,NONE,NONE,596,768,218103,18,0,-0.0233,0.0616,1,0,NORMAL
1567.63,UPI,SBI,BILLDESK,SUCCESS,TIMED_OUT,TIMEOUT,NOT_REQUESTED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NOT_INITIATED,585,54308,208831,5,0,0.4251,0.0467,1,0,BANK_DEBIT_GATEWAY_FAILURE
703.98,CREDIT_CARD,AXIS,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,377,527,3733,20,0,0.083,0.027,1,0,NORMAL
456.46,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,TIMED_OUT,404,5,PENDING,NONE,NONE,244,349,229328,3,0,-0.2978,0.0331,1,0,MISSING_WEBHOOK
2548.41,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,AWAITING_ACK,678,888,187716,21,2,2.9206,0.0259,1,1,DUPLICATE_PAYMENT
434.09,UPI,KOTAK,PAYU,SUCCESS,PENDING,TIMEOUT,FAILED,FAILED,CANCELLED,DROPPED,404,1,FAILED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,118145,7526,241579,23,1,0.0335,0.0464,1,0,UNRESOLVED
1794.55,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,356,568,257823,6,0,0.6314,0.05,1,0,NORMAL
495.85,UPI,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,439,686,141997,21,0,-0.2372,0.024,1,0,NORMAL
1303.54,UPI,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,346,496,233,7,4,-0.5344,0.0105,1,1,DUPLICATE_PAYMENT
1508.51,UPI,YES_BANK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,578,782,187652,9,0,-0.206,0.0577,1,0,NORMAL
4817.01,CREDIT_CARD,KOTAK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,481,564,16968,9,0,1.5353,0.0525,1,0,NORMAL
278.05,NET_BANKING,PNB,CASHFREE,DEBITED,TIMED_OUT,TIMEOUT,AUTO_REFUNDED,CANCELLED,CANCELLED,NONE,500,1,ON_HOLD,NONE,NOT_INITIATED,1146,92864,248685,12,0,-0.5722,0.0251,1,0,BANK_DEBIT_GATEWAY_FAILURE
1362.74,UPI,AXIS,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,AWAITING_ACK,242,539,80085,20,3,0.2389,0.0549,1,1,DUPLICATE_PAYMENT
1418.62,UPI,ICICI,CASHFREE,PENDING,FAILED,NONE,PENDING,PAID,DELIVERED,FAILED,504,1,ON_HOLD,MANUAL_INTERVENTION_REQUIRED,REJECTED_BY_BANK,27778,44162,191519,17,0,1.9555,0.0359,1,0,UNRESOLVED
7863.8,CREDIT_CARD,AXIS,STRIPE,DEBITED,SUCCESS,NONE,FAILED,CANCELLED,DELIVERED,DROPPED,200,1,ON_HOLD,PENDING,AWAITING_ACK,108998,19616,183533,21,3,1.2468,0.0357,1,0,UNRESOLVED
683.74,UPI,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,688,828,22783,13,0,-0.6401,0.0541,1,0,NORMAL
1162.76,UPI,PNB,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,332,601,217094,11,0,-0.388,0.0545,1,0,NORMAL
1855.46,UPI,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,3,PENDING,NONE,NONE,432,577,31859,9,0,-0.6134,0.059,1,0,NORMAL
321.4,CREDIT_CARD,SBI,PAYU,SUCCESS,FAILED,TIMEOUT,NOT_REQUESTED,CANCELLED,CANCELLED,NONE,500,1,ON_HOLD,NONE,NOT_INITIATED,924,67997,214469,7,0,-0.2348,0.0485,1,0,BANK_DEBIT_GATEWAY_FAILURE
518.69,NET_BANKING,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,316857,319158,129617,6,0,0.0806,0.0314,1,0,ORDER_PAYMENT_CONFLICT
1077.45,NET_BANKING,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,395,569,139719,22,0,0.6576,0.0271,1,0,REFUND_UNCERTAINTY
176.16,DEBIT_CARD,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,668,944,66750,4,0,-0.5806,0.037,1,0,NORMAL
357.85,UPI,PNB,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,211,332,163061,9,0,-0.2545,0.0367,1,0,NORMAL
9182.6,UPI,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,182,314,63500,13,1,1.6236,0.0471,1,1,DUPLICATE_PAYMENT
456.9,UPI,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,51155,54247,254556,12,0,0.0879,0.0341,1,0,DELAYED_CONFIRMATION
1450.87,UPI,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,682,898,14690,18,0,1.0151,0.0243,1,0,NORMAL
1652.38,WALLET,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PROCESSING,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,47993,52530,43911,14,0,1.295,0.0249,1,0,DELAYED_CONFIRMATION
254.59,UPI,KOTAK,RAZORPAY,DEBITED,FAILED,NONE,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NOT_INITIATED,892,69222,233930,10,0,-0.3938,0.0414,1,0,BANK_DEBIT_GATEWAY_FAILURE
614.06,CREDIT_CARD,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,244,346,218401,19,0,-0.4418,0.0489,1,0,NORMAL
715.02,UPI,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,693,889,52385,17,0,-0.35,0.0442,1,0,NORMAL
759.34,UPI,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,408,623,130029,11,0,0.0546,0.0361,1,0,NORMAL
402.2,UPI,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,415,568,160624,10,0,-0.3812,0.0303,1,0,NORMAL
2773.3,CREDIT_CARD,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,269677,272043,44703,7,0,-0.2076,0.0316,1,0,ORDER_PAYMENT_CONFLICT
340.31,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,196,424,194801,22,0,-0.4764,0.0245,1,0,REFUND_UNCERTAINTY
9080.48,UPI,YES_BANK,CASHFREE,REVERSED,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,REJECTED_BY_BANK,467,556,128087,11,0,1.5944,0.0369,1,0,REFUND_UNCERTAINTY
310.82,UPI,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,279,419,30470,15,0,-0.26,0.0323,1,0,NORMAL
222.29,UPI,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,2787,3667,99962,0,0,-0.5369,0.0374,1,0,NORMAL
288.15,WALLET,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,264,514,234116,0,0,-0.3997,0.0464,1,0,NORMAL
751.91,UPI,ICICI,BILLDESK,DEBITED,TIMED_OUT,FAILED,AUTO_REFUNDED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,1398,91982,5503,19,0,0.0443,0.0391,1,0,BANK_DEBIT_GATEWAY_FAILURE
608.1,DEBIT_CARD,ICICI,CASHFREE,SUCCESS,PENDING,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,3,PENDING,NONE,NONE,57298,60340,36581,6,0,-0.4472,0.0566,1,0,DELAYED_CONFIRMATION
751.26,DEBIT_CARD,PNB,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,721,859,206871,7,3,0.5651,0.0492,1,1,DUPLICATE_PAYMENT
975.47,UPI,SBI,BILLDESK,SUCCESS,FAILED,FAILED,AUTO_REFUNDED,EXPIRED,CANCELLED,FAILED,504,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,1168,73409,72473,2,0,1.0322,0.0318,1,0,BANK_DEBIT_GATEWAY_FAILURE
431.65,CREDIT_CARD,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,320,615,53390,2,0,-0.1007,0.048,1,0,NORMAL
753.74,UPI,YES_BANK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,0,2,ON_HOLD,NONE,NONE,707,867,122459,16,0,-0.3148,0.0591,1,0,MISSING_WEBHOOK
2623.74,UPI,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NONE,312245,313030,186978,15,0,1.3852,0.0561,1,0,ORDER_PAYMENT_CONFLICT
2253.76,UPI,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,404,3,ON_HOLD,NONE,NONE,657,884,98035,9,0,1.0489,0.0405,1,0,MISSING_WEBHOOK
5244.93,EMI,HDFC,CASHFREE,REVERSED,PENDING,NONE,FAILED,FAILED,UNFULFILLED,FAILED,404,1,DISCREPANCY,NONE,AWAITING_ACK,15003,62418,118038,2,0,1.7605,0.0571,1,0,UNRESOLVED
850.37,UPI,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,701,822,172031,18,0,0.1811,0.0309,1,0,NORMAL
276.34,DEBIT_CARD,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,202,360,57997,5,0,-0.2717,0.0351,1,0,SETTLEMENT_MISMATCH
3481.37,CREDIT_CARD,YES_BANK,RAZORPAY,DEBITED,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,2,PENDING,NONE,NONE,80163,83046,24006,22,0,-0.2747,0.053,1,0,DELAYED_CONFIRMATION
431.93,NET_BANKING,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,430,610,101774,4,1,-0.1001,0.0392,1,0,NORMAL
16295.57,EMI,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,300,533,10784,5,0,0.3036,0.0712,1,0,NORMAL
1230.73,WALLET,AXIS,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NONE,312129,312775,92191,7,0,-0.5605,0.0115,1,0,ORDER_PAYMENT_CONFLICT
35604.75,UPI,SBI,PAYU,REVERSED,PENDING,TIMEOUT,AUTO_REFUNDED,FAILED,DELIVERED,RETRYING,200,1,DISCREPANCY,NONE,AWAITING_ACK,73719,48552,117913,10,0,1.8484,0.0641,1,0,UNRESOLVED
523.89,UPI,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,FAILED,0,5,ON_HOLD,NONE,NONE,682,973,229588,1,0,0.0914,0.0415,1,0,MISSING_WEBHOOK
714.81,UPI,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,620,712,619,12,0,-0.3502,0.0446,1,0,NORMAL
291.36,EMI,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,3,PENDING,NONE,NONE,93763,96652,61259,21,0,-0.393,0.0437,1,0,DELAYED_CONFIRMATION
1722.02,UPI,AXIS,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,NOT_INITIATED,580,809,118380,19,0,0.5655,0.0537,1,0,REFUND_UNCERTAINTY
2154.5,CREDIT_CARD,AXIS,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,2,SETTLED,NONE,NONE,724,806,245657,22,0,-0.2305,0.011,1,0,NORMAL
1001.22,UPI,KOTAK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,366,518,241679,22,1,-0.7139,0.0495,1,1,DUPLICATE_PAYMENT
12045.25,DEBIT_CARD,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,289,458,166145,20,0,-0.0364,0.0731,1,0,NORMAL
6567.44,UPI,AXIS,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,415,603,258441,5,0,0.3682,0.0546,1,0,NORMAL
6278.15,UPI,INDUSIND,PAYU,PENDING,PENDING,FAILED,PENDING,PENDING_PAYMENT,DELIVERED,DROPPED,200,1,FAILED,PENDING,AWAITING_ACK,100706,53130,92933,16,0,2.3043,0.0419,1,0,UNRESOLVED
295.73,CREDIT_CARD,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,501,782,92894,0,0,-0.5893,0.0233,1,0,REFUND_UNCERTAINTY
2511.44,CREDIT_CARD,YES_BANK,RAZORPAY,REVERSED,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,MANUAL_INTERVENTION_REQUIRED,AWAITING_ACK,451,725,236809,7,0,-0.2824,0.0458,1,0,REFUND_UNCERTAINTY
271.8,CREDIT_CARD,KOTAK,STRIPE,DEBITED,PENDING,TIMEOUT,FAILED,CANCELLED,CANCELLED,FAILED,500,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,915,63105,194565,17,0,-0.4337,0.0493,1,0,BANK_DEBIT_GATEWAY_FAILURE
4968.8,UPI,SBI,STRIPE,DEBITED,TIMED_OUT,FAILED,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NOT_INITIATED,731,60481,147992,21,0,-0.6025,0.079,1,0,BANK_DEBIT_GATEWAY_FAILURE
481.22,UPI,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,DROPPED,504,5,ON_HOLD,NONE,NONE,263,452,220004,16,0,0.0025,0.0339,1,0,MISSING_WEBHOOK
5161.61,NET_BANKING,ICICI,CASHFREE,SUCCESS,TIMED_OUT,TIMEOUT,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NOT_INITIATED,1405,50119,238768,2,0,-0.5871,0.0747,1,0,BANK_DEBIT_GATEWAY_FAILURE
962.4,UPI,HDFC,STRIPE,DEBITED,FAILED,TIMEOUT,FAILED,CANCELLED,CANCELLED,NONE,504,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,731,68324,215754,4,0,-0.1251,0.0431,1,0,BANK_DEBIT_GATEWAY_FAILURE
404.2,CREDIT_CARD,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,283,545,3418,2,0,-0.6325,0.0466,1,0,NORMAL
647.84,CREDIT_CARD,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,TIMED_OUT,404,2,ON_HOLD,NONE,NONE,202,345,191795,12,0,-0.0033,0.0375,1,0,MISSING_WEBHOOK
379.65,UPI,KOTAK,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,2476,2941,186251,20,1,-0.6549,0.0418,1,0,NORMAL
181.74,WALLET,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,706,814,142165,21,0,-0.6787,0.035,1,0,SETTLEMENT_MISMATCH
352.23,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,91958,95310,110312,8,0,-0.4581,0.0242,1,0,DELAYED_CONFIRMATION
663.4,UPI,ICICI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,303,584,148944,6,4,0.0206,0.0322,1,1,DUPLICATE_PAYMENT
2704.39,CREDIT_CARD,HDFC,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,339,453,66503,12,3,-0.0341,0.0193,1,1,DUPLICATE_PAYMENT
1274.22,DEBIT_CARD,ICICI,CASHFREE,PENDING,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,65590,70895,42927,16,0,0.9603,0.0263,1,0,DELAYED_CONFIRMATION
