payment_id,merchant_id,amount,payment_method,bank,gateway,bank_status,gateway_status,auth_status,capture_status,merchant_order_status,merchant_fulfillment_status,webhook_status,webhook_http_code,webhook_attempt_count,settlement_status,refund_status,bank_reversal_status,bank_latency_ms,gateway_latency_ms,transaction_age_seconds,time_of_day_hour,retry_count,amount_deviation_score,historical_merchant_failure_rate,is_amount_matched,is_duplicate_candidate,target_incident_class
pay_synth_0002597,merch_bookmyshow,764.36,UPI,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,761,761,253287,15,0,-0.3051,0.0457,1,0,NORMAL
pay_synth_0000294,merch_zepto,799.15,DEBIT_CARD,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,469,555,141649,8,0,0.6649,0.0376,1,0,NORMAL
pay_synth_0003204,merch_flipkart,7538.95,UPI,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,2,SETTLED,NONE,NONE,78572,80363,146782,6,0,1.154,0.0485,1,0,DELAYED_CONFIRMATION
pay_synth_0006212,merch_swiggy,701.0,CREDIT_CARD,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,214627,216619,10494,11,0,0.0785,0.0359,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0000446,merch_myntra,2839.58,UPI,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,656,853,29156,4,0,0.4945,0.044,1,0,NORMAL
pay_synth_0004382,merch_amazon_in,3112.21,NET_BANKING,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,DROPPED,504,5,PENDING,NONE,NONE,748,893,118809,22,0,0.1115,0.0282,1,0,MISSING_WEBHOOK
pay_synth_0001920,merch_zomato,542.4,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,427,526,210356,3,0,-0.2467,0.0223,1,0,NORMAL
pay_synth_0002143,merch_amazon_in,3106.9,EMI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,591,877,232161,4,0,0.1096,0.0232,1,0,NORMAL
pay_synth_0006170,merch_flipkart,4553.11,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,176909,198052,119760,21,0,0.3009,0.0367,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0001840,merch_makemytrip,11032.64,CREDIT_CARD,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,3,SETTLED,NONE,NONE,559,846,167270,2,0,-0.1174,0.0712,1,0,NORMAL
pay_synth_0005153,merch_swiggy,886.99,EMI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,INITIATED,AWAITING_ACK,705,953,9658,8,3,0.3646,0.0336,1,1,DUPLICATE_PAYMENT
pay_synth_0006771,merch_myntra,1863.81,CREDIT_CARD,YES_BANK,PAYU,DEBITED,SUCCESS,AUTHORIZED,AUTO_REFUNDED,EXPIRED,UNFULFILLED,DROPPED,404,1,ON_HOLD,NONE,NOT_INITIATED,66246,64161,122082,2,1,-0.019,0.0538,1,0,UNRESOLVED
pay_synth_0002836,merch_blinkit,350.85,CREDIT_CARD,INDUSIND,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,614,802,13120,20,0,-0.1646,0.0468,1,0,NORMAL
pay_synth_0004696,merch_makemytrip,11098.51,UPI,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,INITIATED,AWAITING_ACK,699,909,57818,3,4,-0.1121,0.0602,1,1,DUPLICATE_PAYMENT
pay_synth_0004648,merch_swiggy,636.66,NET_BANKING,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,UNFULFILLED,DROPPED,404,5,PENDING,NONE,NONE,638,769,106561,18,0,-0.0205,0.0317,1,0,MISSING_WEBHOOK
pay_synth_0003059,merch_flipkart,1701.44,CREDIT_CARD,HDFC,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,495,752,143008,19,0,-0.5139,0.0364,1,0,NORMAL
pay_synth_0004998,merch_zomato,4661.06,UPI,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,294,522,125518,14,4,5.4737,0.0316,1,1,DUPLICATE_PAYMENT
pay_synth_0004891,merch_blinkit,256.47,NET_BANKING,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,AWAITING_ACK,303,515,244172,4,4,-0.3894,0.0352,1,1,DUPLICATE_PAYMENT
pay_synth_0000368,merch_zepto,483.64,CREDIT_CARD,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,536,664,95782,13,1,0.0076,0.0437,1,1,NORMAL
pay_synth_0005670,merch_swiggy,1447.08,CREDIT_CARD,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,393,524,196246,12,0,0.065,0.0392,1,0,SETTLEMENT_MISMATCH
pay_synth_0005301,merch_zomato,635.27,UPI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,NOT_INITIATED,386,598,128944,21,0,-0.1177,0.0331,1,0,REFUND_UNCERTAINTY
pay_synth_0002511,merch_tatacliq,6409.21,WALLET,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,2,SETTLED,NONE,NONE,2156,3459,166046,6,0,0.3353,0.0674,1,0,NORMAL
pay_synth_0006277,merch_makemytrip,21581.97,CREDIT_CARD,HDFC,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NONE,129178,130081,34274,2,0,0.7266,0.0616,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0003353,merch_zomato,930.98,UPI,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,PROCESSING,DELIVERED,200,2,SETTLED,NONE,NONE,54932,59550,135743,22,0,0.293,0.0373,1,0,DELAYED_CONFIRMATION
pay_synth_0006116,merch_bookmyshow,592.56,UPI,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,FAILED,200,1,ON_HOLD,NONE,NONE,243011,244998,228517,13,0,-0.4613,0.0452,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0006909,merch_blinkit,250.76,UPI,ICICI,BILLDESK,REVERSED,TIMED_OUT,NONE,PENDING,CANCELLED,UNFULFILLED,SCHEDULED,504,1,ON_HOLD,MANUAL_INTERVENTION_REQUIRED,NOT_INITIATED,64143,95755,248206,16,1,-0.403,0.0329,1,0,UNRESOLVED
pay_synth_0002229,merch_amazon_in,913.65,UPI,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,651,754,145647,17,0,-0.6737,0.0116,1,0,NORMAL
pay_synth_0002822,merch_zepto,797.02,CREDIT_CARD,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,406,573,98767,10,0,0.6605,0.0499,1,0,NORMAL
pay_synth_0003241,merch_zepto,483.61,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,SCHEDULED,200,2,PENDING,NONE,NONE,71765,76113,19085,3,1,0.0075,0.033,1,1,DELAYED_CONFIRMATION
pay_synth_0004664,merch_amazon_in,2110.3,EMI,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,UNFULFILLED,DROPPED,0,2,PENDING,NONE,NONE,304,433,15761,15,0,-0.2463,0.0273,1,0,MISSING_WEBHOOK
pay_synth_0005622,merch_zomato,247.55,UPI,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,520,802,209095,10,0,0.0382,0.0334,1,0,SETTLEMENT_MISMATCH
pay_synth_0004968,merch_tatacliq,9394.86,CREDIT_CARD,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,195,339,148927,21,3,0.9573,0.0571,1,1,DUPLICATE_PAYMENT
pay_synth_0006234,merch_makemytrip,2809.58,UPI,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,166446,166959,101478,15,0,-0.7752,0.0739,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0005029,merch_flipkart,7580.72,NET_BANKING,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,INITIATED,AWAITING_ACK,518,687,138061,0,3,1.1659,0.0427,1,1,DUPLICATE_PAYMENT
pay_synth_0004589,merch_zomato,546.46,UPI,INDUSIND,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,UNFULFILLED,FAILED,0,5,ON_HOLD,NONE,NONE,453,611,65737,21,0,-0.241,0.0343,1,0,MISSING_WEBHOOK
pay_synth_0001187,merch_zomato,399.32,UPI,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,590,697,240106,11,0,-0.4454,0.0391,1,0,NORMAL
pay_synth_0002928,merch_flipkart,3981.23,UPI,SBI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,326,485,45797,20,0,0.1375,0.0358,1,0,NORMAL
pay_synth_0002253,merch_swiggy,272.13,CREDIT_CARD,YES_BANK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,5543,6432,112101,14,0,-0.5813,0.024,1,0,NORMAL
pay_synth_0006018,merch_amazon_in,3146.28,UPI,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,606,758,90672,2,0,0.0472,0.0174,1,0,SETTLEMENT_MISMATCH
pay_synth_0002689,merch_tatacliq,7558.62,NET_BANKING,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,416,511,53070,7,0,0.5747,0.0517,1,0,NORMAL
pay_synth_0005314,merch_amazon_in,3135.24,NET_BANKING,HDFC,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,FAILED,REJECTED_BY_BANK,288,551,121746,7,0,0.1197,0.0213,1,0,REFUND_UNCERTAINTY
pay_synth_0006847,merch_flipkart,3698.75,UPI,KOTAK,STRIPE,REVERSED,SUCCESS,FAILED,AUTO_REFUNDED,FAILED,DELIVERED,FAILED,0,1,ON_HOLD,FAILED,NOT_INITIATED,58488,48666,83757,6,0,0.0568,0.0409,1,0,UNRESOLVED
pay_synth_0000152,merch_bookmyshow,1354.16,UPI,SBI,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,3182,4583,224028,10,0,0.2311,0.0581,1,0,NORMAL
pay_synth_0004195,merch_makemytrip,2984.91,DEBIT_CARD,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,DROPPED,0,4,PENDING,NONE,NONE,737,952,81351,9,0,-0.7612,0.0653,1,0,MISSING_WEBHOOK
pay_synth_0001034,merch_flipkart,5160.74,NET_BANKING,SBI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,343,640,141643,10,0,0.4745,0.0369,1,0,NORMAL
pay_synth_0001384,merch_bookmyshow,764.82,DEBIT_CARD,PNB,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,253,389,232939,0,0,-0.3047,0.059,1,0,NORMAL
pay_synth_0000916,merch_swiggy,768.46,UPI,INDUSIND,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,637,829,12931,12,0,0.1822,0.0367,1,0,NORMAL
pay_synth_0001306,merch_blinkit,244.98,UPI,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,5161,6224,220420,22,0,-0.4167,0.0483,1,0,NORMAL
pay_synth_0005837,merch_flipkart,1116.23,CREDIT_CARD,ICICI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,213,317,117528,4,0,0.0738,0.0381,1,0,SETTLEMENT_MISMATCH
pay_synth_0002466,merch_makemytrip,21287.14,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,505,737,53056,14,0,0.703,0.0782,1,0,NORMAL
pay_synth_0004951,merch_myntra,2194.55,UPI,ICICI,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,PROCESSED,CREDITED_TO_CUSTOMER,786,842,254930,8,3,0.155,0.0556,1,1,DUPLICATE_PAYMENT
pay_synth_0000510,merch_amazon_in,1700.72,UPI,KOTAK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,571,684,129573,23,0,-0.3926,0.0243,1,0,NORMAL
pay_synth_0004484,merch_blinkit,585.4,NET_BANKING,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,UNFULFILLED,FAILED,502,5,PENDING,NONE,NONE,574,729,24446,10,0,0.3938,0.0376,1,0,MISSING_WEBHOOK
pay_synth_0005010,merch_makemytrip,11482.35,UPI,PNB,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,378,660,26749,13,4,-0.0814,0.0704,1,1,DUPLICATE_PAYMENT
pay_synth_0004097,merch_myntra,2715.97,NET_BANKING,YES_BANK,RAZORPAY,SUCCESS,FAILED,TIMEOUT,FAILED,CANCELLED,CANCELLED,FAILED,500,1,ON_HOLD,NONE,NOT_INITIATED,1138,59512,87278,22,0,0.4295,0.0492,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0002759,merch_zepto,243.57,UPI,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,505,722,43070,19,0,-0.4926,0.0355,1,0,NORMAL
pay_synth_0002693,merch_myntra,1855.71,DEBIT_CARD,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,570,809,36654,1,0,-0.0233,0.044,1,0,NORMAL
pay_synth_0004602,merch_blinkit,737.11,CREDIT_CARD,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PENDING_PAYMENT,UNFULFILLED,FAILED,502,5,ON_HOLD,NONE,NONE,637,740,85989,21,0,0.755,0.0307,1,0,MISSING_WEBHOOK
pay_synth_0000749,merch_swiggy,450.37,NET_BANKING,SBI,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,723,918,124873,0,0,-0.3071,0.0248,1,0,NORMAL
pay_synth_0002230,merch_amazon_in,5124.99,WALLET,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,633,904,206507,4,0,0.8304,0.0273,1,0,NORMAL
pay_synth_0005734,merch_makemytrip,11150.24,UPI,YES_BANK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,NONE,378,494,139405,1,0,0.063,0.08,1,0,SETTLEMENT_MISMATCH
pay_synth_0005224,merch_zomato,412.39,UPI,HDFC,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,REVERSED,PENDING,REJECTED_BY_BANK,612,909,99629,19,0,-0.4272,0.0337,1,0,REFUND_UNCERTAINTY
pay_synth_0001311,merch_swiggy,640.31,UPI,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,647,801,127604,14,0,-0.0149,0.0357,1,0,NORMAL
pay_synth_0001612,merch_myntra,743.74,UPI,PNB,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,5394,6135,159657,23,0,-0.6086,0.0576,1,0,NORMAL
pay_synth_0005926,merch_swiggy,387.82,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,DISCREPANCY,NONE,NONE,602,832,36587,23,0,0.0319,0.0263,1,0,SETTLEMENT_MISMATCH
pay_synth_0000912,merch_amazon_in,3193.47,DEBIT_CARD,YES_BANK,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,335,581,118332,14,0,0.1405,0.025,1,0,NORMAL
pay_synth_0002677,merch_bookmyshow,1356.76,UPI,KOTAK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,422,589,14624,18,1,0.2334,0.0421,1,1,NORMAL
pay_synth_0002472,merch_makemytrip,51627.38,CREDIT_CARD,AXIS,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,241,372,62675,11,0,3.1302,0.0684,1,0,NORMAL
pay_synth_0004031,merch_bookmyshow,1845.3,UPI,YES_BANK,BILLDESK,SUCCESS,TIMED_OUT,TIMEOUT,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,NONE,NOT_INITIATED,2304,39876,115014,14,0,0.6775,0.0595,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0005073,merch_flipkart,5045.41,UPI,HDFC,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,AWAITING_ACK,547,683,256095,4,3,0.4415,0.0426,1,1,DUPLICATE_PAYMENT
pay_synth_0005063,merch_tatacliq,3925.4,UPI,PNB,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,INITIATED,AWAITING_ACK,733,881,125006,7,1,-0.1822,0.0572,1,1,DUPLICATE_PAYMENT
pay_synth_0005961,merch_bookmyshow,675.56,UPI,ICICI,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,ON_HOLD,NONE,NONE,487,649,234559,4,0,0.0921,0.0432,1,0,SETTLEMENT_MISMATCH
pay_synth_0003700,merch_bookmyshow,962.4,DEBIT_CARD,KOTAK,BILLDESK,SUCCESS,FAILED,FAILED,FAILED,CANCELLED,CANCELLED,NONE,500,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,1774,53009,109965,14,0,-0.1251,0.0569,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0000472,merch_myntra,477.45,CREDIT_CARD,PNB,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,2621,4082,152085,17,0,-0.7487,0.0454,1,0,NORMAL
pay_synth_0000968,merch_amazon_in,8249.76,UPI,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,184,327,149752,6,0,1.9463,0.0242,1,0,NORMAL
pay_synth_0004081,merch_swiggy,950.67,NET_BANKING,INDUSIND,PAYU,DEBITED,FAILED,NONE,FAILED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,CREDITED_TO_CUSTOMER,1718,43446,140845,8,0,0.4626,0.0245,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0002115,merch_swiggy,1013.81,CREDIT_CARD,ICICI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,308,575,210856,18,0,0.5597,0.0375,1,0,NORMAL
pay_synth_0006147,merch_zepto,498.69,UPI,AXIS,STRIPE,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,DELIVERED,200,1,ON_HOLD,PROCESSED,NONE,163407,166519,81135,5,0,0.0389,0.0367,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0002169,merch_amazon_in,2433.2,CREDIT_CARD,YES_BANK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,706,836,240000,0,0,-0.131,0.014,1,0,NORMAL
pay_synth_0006607,merch_flipkart,2153.14,UPI,YES_BANK,CASHFREE,SUCCESS,SUCCESS,AUTHORIZED,PENDING,PENDING_PAYMENT,RETURNED,SCHEDULED,504,1,PENDING,PENDING,REJECTED_BY_BANK,127565,59120,247170,15,3,-0.3848,0.043,1,0,UNRESOLVED
pay_synth_0006353,merch_myntra,843.33,NET_BANKING,INDUSIND,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,CANCELLED,CANCELLED,FAILED,200,1,ON_HOLD,INITIATED,NONE,197829,199448,93999,19,0,-0.5561,0.0401,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0000897,merch_flipkart,3166.07,CREDIT_CARD,AXIS,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,265,466,115870,3,0,-0.0954,0.0364,1,0,NORMAL
pay_synth_0006299,merch_flipkart,2842.55,NET_BANKING,INDUSIND,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,EXPIRED,CANCELLED,DELIVERED,200,1,ON_HOLD,INITIATED,NONE,214472,214472,16406,9,0,-0.1878,0.0425,1,0,ORDER_PAYMENT_CONFLICT
pay_synth_0006835,merch_makemytrip,15757.41,NET_BANKING,KOTAK,CASHFREE,SUCCESS,PENDING,NONE,CAPTURED,PAID,DELIVERED,DELIVERED,0,1,ON_HOLD,MANUAL_INTERVENTION_REQUIRED,CREDITED_TO_CUSTOMER,22318,81683,231837,6,3,0.2606,0.064,1,0,UNRESOLVED
pay_synth_0003036,merch_makemytrip,16343.86,DEBIT_CARD,KOTAK,BILLDESK,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,4181,5106,159138,15,0,0.3075,0.0756,1,0,NORMAL
pay_synth_0001774,merch_swiggy,730.51,CREDIT_CARD,AXIS,PAYU,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,385,531,32009,4,0,0.1239,0.0375,1,0,NORMAL
pay_synth_0003269,merch_blinkit,482.57,CREDIT_CARD,HDFC,RAZORPAY,SUCCESS,PENDING,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,3,SETTLED,NONE,NONE,69830,72163,182105,10,0,0.149,0.0464,1,0,DELAYED_CONFIRMATION
pay_synth_0000252,merch_zepto,832.56,DEBIT_CARD,KOTAK,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,PENDING,NONE,NONE,575,667,7225,9,0,0.7345,0.0369,1,0,NORMAL
pay_synth_0001210,merch_swiggy,1857.0,CREDIT_CARD,SBI,RAZORPAY,SUCCESS,SUCCESS,AUTHORIZED,CAPTURED,PAID,DELIVERED,DELIVERED,200,1,SETTLED,NONE,NONE,521,749,136749,6,0,1.8569,0.0383,1,0,NORMAL
pay_synth_0005471,merch_makemytrip,31031.27,UPI,AXIS,RAZORPAY,REVERSED,SUCCESS,AUTHORIZED,CAPTURED,REFUNDED,RETURNED,DELIVERED,200,1,ON_HOLD,FAILED,REJECTED_BY_BANK,450,720,48221,16,0,1.4825,0.073,1,0,REFUND_UNCERTAINTY
pay_synth_0003835,merch_bookmyshow,614.61,DEBIT_CARD,PNB,RAZORPAY,SUCCESS,FAILED,TIMEOUT,FAILED,CANCELLED,CANCELLED,FAILED,0,1,ON_HOLD,INITIATED,NOT_INITIATED,907,59891,183040,10,0,-0.4413,0.0493,1,0,BANK_DEBIT_GATEWAY_FAILURE
pay_synth_0003198,merch_blinkit,135.69,UPI,SBI,BILLDESK,PENDING,SUCCESS,AUTHORIZED,CAPTURED,PAID,PROCESSING,DELIVERED,200,1,SETTLED,NONE,NONE,40630,44995,97736,0,0,-0.6769,0.0411,1,0,DELAYED_CONFIRMATION
